word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; position
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 000 014
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 000 247
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 000 257
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 000 321
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 000 427
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 000 458
ultremer; ADV; NPR; VERinf; Ultremer; outremer; rolandox; 0 000 496
ja; ADV; ADV; ADVgen; ja; jà; rolandox; 0 000 608
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 000 687
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 000 771
la; ADV; DET:def; ADVgen; le; là; rolandox; 0 000 798
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 000 840
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 000 987
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 001 135
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 001 216
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 001 245
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 001 290
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 001 768
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 001 783
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 001 803
luign; ADV; ADV; ADVgen; loing; loin; rolandox; 0 001 864
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 001 988
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 002 102
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 002 293
ci; ADV; ADV; ADVgen; ci; ci; rolandox; 0 002 332
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 002 342
tro; ADV; ADV; ADVgen; trop; trop; rolandox; 0 002 404
trop; ADV; ADV; ADVgen; trop; trop; rolandox; 0 002 486
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 002 489
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 002 573
mielz; ADV; ADV; ADVgen; mieus; mieux; rolandox; 0 002 734
suz; ADV; ADV; PRE; soz; sous; rolandox; 0 002 789
ca; ADV; ADV; ADVgen; ça; cà; rolandox; 0 002 845
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 002 983
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 002 989
nient; ADV; ADV; ADVgen; nïent; néant; rolandox; 0 003 026
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 003 032
suz; ADV; ADV; PRE; soz; sous; rolandox; 0 003 092
atant; ADV; ADV; ADVgen; atant|tant; atant; rolandox; 0 003 141
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 003 316
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 003 372
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 003 481
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 003 754
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 003 790
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 003 803
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 003 866
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 003 872
melz; ADV; ADV; ADVgen; mieus; mieux; rolandox; 0 003 914
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 004 010
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 004 131
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 004 207
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 004 523
bien; ADV; ADV; ADVgen; bien1|bien2|bien; bien; rolandox; 0 004 908
pois; ADV; ADV; ADVgen; puis; puis; rolandox; 0 005 027
puis; ADV; ADV; PRE; puis; puis; rolandox; 0 005 057
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 005 214
fierement; ADV; ADV; ADVgen; fierement; fièrement; rolandox; 0 005 530
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 005 691
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 005 696
einz; ADV; ADV; ADVgen; ainc|ainz; ains; rolandox; 0 005 751
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 005 764
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 005 891
nis; ADV; ADV; ADVgen; nëis; neïs; rolandox; 0 006 106
belement; ADV; ADV; ADVgen; belement; bellement; rolandox; 0 006 525
entrequ; ADV; ADV; VERppe; UNKNOWN; entrencontrer; rolandox; 0 006 584
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 006 799
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 006 803
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 007 003
jamais; ADV; ADV; ADVgen; ja|jamais; jamais; rolandox; 0 007 024
entrequ; ADV; ADV; VERppe; UNKNOWN; entrencontrer; rolandox; 0 007 204
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 007 223
jusqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 007 326
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 007 355
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 007 368
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 007 377
dun; ADV; PRO:invar; PROrel; dont; dont; rolandox; 0 007 384
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 007 492
ci; ADV; ADV; ADVgen; ci; ci; rolandox; 0 007 603
desur; ADV; ADV; PRE; desor; dessure; rolandox; 0 007 668
desur; ADV; ADV; PRE; desor; dessure; rolandox; 0 007 744
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 007 790
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 007 804
entresqu; ADV; ADV; PRE; entresque; entresque; rolandox; 0 007 953
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 008 693
fierement; ADV; ADV; ADVgen; fierement; fièrement; rolandox; 0 008 722
encoi; ADV; ADV; ADVgen; encui; enqui; rolandox; 0 008 749
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 008 856
tost; ADV; ADV; ADVgen; tost1|tost|tot; tôt; rolandox; 0 008 881
el; ADV; ADV; PRE.DETdef; el1; en.le; rolandox; 0 008 889
fors; ADV; ADV; ADVgen; fors2|fuer1; fors; rolandox; 0 009 021
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 009 128
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 009 135
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 009 147
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 009 320
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 009 497
cuntreval; ADV; ADV; ADVgen; contreval; contreval; rolandox; 0 009 505
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 009 998
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 010 002
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 010 146
pois; ADV; ADV; ADVgen; puis; puis; rolandox; 0 010 216
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 010 227
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 010 416
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 010 447
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 010 529
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 010 584
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 010 605
nient; ADV; ADV; ADVgen; nïent; néant; rolandox; 0 010 644
suvent; ADV; ADV; ADVgen; sovent; souvent; rolandox; 0 010 719
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 010 731
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 010 736
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 010 846
issi; ADV; ADV; ADVgen; ainsi|issi; issi; rolandox; 0 011 068
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 011 076
mielz; ADV; ADV; ADVgen; mieus; mieux; rolandox; 0 011 152
ci; ADV; ADV; ADVgen; ci; ci; rolandox; 0 011 327
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 011 398
itant; ADV; ADV; ADVgen; itant; tant; rolandox; 0 011 410
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 011 521
ja; ADV; ADV; ADVgen; ja; jà; rolandox; 0 011 609
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 011 665
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 011 701
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 011 788
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 011 855
parfundement; ADV; ADV; ADVgen; parfondement; parfondément; rolandox; 0 011 920
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 012 140
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 012 245
veirement; ADV; ADV; ADVgen; voirement; voirement; rolandox; 0 012 318
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 012 359
parfundement; ADV; ADV; ADVgen; parfondement; parfondément; rolandox; 0 012 397
ja; ADV; ADV; ADVgen; ja; jà; rolandox; 0 012 840
jamais; ADV; ADV; ADVgen; ja|jamais; jamais; rolandox; 0 012 925
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 013 036
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 013 055
ja; ADV; ADV; ADVgen; ja; jà; rolandox; 0 013 309
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 013 358
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 013 406
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 013 489
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 013 568
trop; ADV; ADV; ADVgen; trop; trop; rolandox; 0 013 584
mielz; ADV; NOM; ADVgen; mieus; mieux; rolandox; 0 013 695
ireement; ADV; ADV; ADVgen; irieement; irément; rolandox; 0 013 785
cumunement; ADV; ADV; ADVgen; comunement; communément; rolandox; 0 013 813
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 013 814
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 013 981
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 014 092
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 014 226
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 014 232
fierement; ADV; ADV; ADVgen; fierement; fièrement; rolandox; 0 014 417
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 014 421
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 014 471
poi; ADV; ADV; ADVgen; poi; peu; rolandox; 0 014 571
fors; ADV; ADV; ADVgen; fors2|fuer1; fors; rolandox; 0 014 627
haltement; ADV; ADV; ADVgen; hautement; hautement; rolandox; 0 014 842
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 014 963
dulcement; ADV; ADV; ADVgen; doucement; doucement; rolandox; 0 015 030
ja; ADV; ADV; ADVgen; ja; jà; rolandox; 0 015 041
ici; ADV; ADV; ADVgen; ici; ici; rolandox; 0 015 094
durement; ADV; ADV; ADVgen; durement; durement; rolandox; 0 015 144
jamais; ADV; ADV; ADVgen; ja|jamais; jamais; rolandox; 0 015 210
adenz; ADV; ADV; ADVgen; adens; adens; rolandox; 0 015 227
dulcement; ADV; ADV; ADVgen; doucement; doucement; rolandox; 0 015 234
jus; ADV; ADV; ADVgen; jus1|jus; jus; rolandox; 0 015 339
la; ADV; PRO:pers; ADVgen; ele|il; là; rolandox; 0 015 387
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 015 637
prod; ADV; ADV; ADVgen; UNKNOWN; prou; rolandox; 0 015 770
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 015 959
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 015 971
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 016 015
hoi; ADV; ADV; ADVgen; ui; hui; rolandox; 0 016 149
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 016 215
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 016 236
idunc; ADV; ADV; ADVgen; idonc; donc; rolandox; 0 016 582
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 016 645
nun; ADV; NOM; ADVneg; nom; non; rolandox; 0 016 681
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 016 701
trop; ADV; ADV; ADVgen; trop; trop; rolandox; 0 016 754
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 016 781
aval; ADV; ADV; ADVgen; aval; aval; rolandox; 0 016 799
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 017 032
jus; ADV; ADV; ADVgen; jus1|jus; jus; rolandox; 0 017 226
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 017 413
dunt; ADV; PRO:invar; PROrel; dont; dont; rolandox; 0 017 527
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 017 600
amunt; ADV; ADV; ADVgen; amont; amont; rolandox; 0 017 618
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 017 735
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 017 860
desuz; ADV; ADV; PRE; desoz; dessous; rolandox; 0 017 889
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 018 026
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 018 565
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 018 672
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 018 773
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 019 002
amunt; ADV; ADV; ADVgen; amont; amont; rolandox; 0 019 055
jesqu; ADV; ADV; PRE; jesque; jusque; rolandox; 0 019 098
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 019 331
demain; ADV; ADV; NOMcom; demain; demain; rolandox; 0 019 333
suz; ADV; PRE; PRE; soz|sus; sous; rolandox; 0 019 345
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 019 397
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 019 489
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 019 617
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 019 655
suz; ADV; PRE; PRE; soz|sus; sous; rolandox; 0 019 742
sus; ADV; ADV; ADVgen; sus; sus; rolandox; 0 019 803
jesqu; ADV; ADV; PRE; jesque; jusque; rolandox; 0 019 832
suz; ADV; ADV; PRE; soz; sous; rolandox; 0 019 919
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 020 005
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 020 057
hoi; ADV; ADV; ADVgen; ui; hui; rolandox; 0 020 304
dedesuz; ADV; ADV; PRE; desoz; dedesuz; rolandox; 0 020 318
sus; ADV; ADV; ADVgen; sus; sus; rolandox; 0 020 339
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 020 382
mar; ADV; ADV; ADVgen; mar; mar; rolandox; 0 020 516
ja; ADV; ADV; ADVgen; ja; jà; rolandox; 0 020 533
isnelement; ADV; ADV; ADVgen; isnelement; isnellement; rolandox; 0 020 761
ier; ADV; ADV; ADVgen; ier; hier; rolandox; 0 020 803
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 021 015
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 021 046
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 021 129
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 021 137
sus; ADV; ADV; ADVgen; sus; sus; rolandox; 0 021 170
sus; ADV; ADV; ADVgen; sus; sus; rolandox; 0 021 203
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 021 219
la; ADV; ADV; ADVgen; là; là; rolandox; 0 021 420
suz; ADV; ADV; PRE; soz; sous; rolandox; 0 021 635
dulcement; ADV; ADV; ADVgen; doucement; doucement; rolandox; 0 021 647
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 021 940
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 022 089
isnelement; ADV; ADV; ADVgen; isnelement; isnellement; rolandox; 0 022 411
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 022 566
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 022 634
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 022 752
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 022 760
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 022 932
suz; ADV; PRE; PRE; soz|sus; sous; rolandox; 0 022 963
iloec; ADV; ADV; ADVgen; iluec; illuec; rolandox; 0 023 167
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 023 194
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 023 229
hoi; ADV; ADV; ADVgen; ui; hui; rolandox; 0 023 251
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 023 323
fors; ADV; ADV; ADVgen; fors2|fuer1; fors; rolandox; 0 023 353
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 023 447
belement; ADV; ADV; ADVgen; belement; bellement; rolandox; 0 023 619
suvent; ADV; ADV; ADVgen; sovent; souvent; rolandox; 0 023 648
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 023 743
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 023 776
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 023 893
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 023 911
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 023 916
entresqu; ADV; ADV; PRE; entresque; entresque; rolandox; 0 023 981
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 024 037
haltement; ADV; ADV; ADVgen; hautement; hautement; rolandox; 0 024 460
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 024 573
entresqu; ADV; ADV; ADVgen; entresque; entresque; rolandox; 0 024 774
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 025 096
enz; ADV; ADV; ADVgen; enz; ens; rolandox; 0 025 148
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 025 278
unc; ADV; ADV; ADVgen; onque; onques; rolandox; 0 025 363
josqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 025 372
jus; ADV; ADV; ADVgen; jus1|jus; jus; rolandox; 0 025 687
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 025 793
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 025 875
puis; ADV; ADV; ADVgen; puis; puis; rolandox; 0 025 936
entresqu; ADV; ADV; PRE; entresque; entresque; rolandox; 0 026 005
dunc; ADV; ADV; ADVgen; donc; donc; rolandox; 0 026 052
mal; ADV; NOM; ADVgen; mail|mal2|mautrait; mal; rolandox; 0 026 128
belement; ADV; ADV; ADVgen; belement; bellement; rolandox; 0 026 146
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 026 354
la; ADV; ADV; ADVgen; là; là; rolandox; 0 026 454
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 026 548
vassalment; ADV; ADV; ADVgen; vassaulment; vassalement; rolandox; 0 026 696
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 026 715
plus; ADV; ADV; ADVgen; plus; plus; rolandox; 0 026 930
iloec; ADV; ADV; ADVgen; iluec; illuec; rolandox; 0 026 931
tresqu; ADV; ADV; ADVgen; tresque1; tresque; rolandox; 0 027 020
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 027 170
quant; ADV; ADV; CONsub; cant; quand; rolandox; 0 027 194
ben; ADV; ADV; ADVgen; bien; bien; rolandox; 0 027 323
entresqu; ADV; ADV; PRE; entresque; entresque; rolandox; 0 027 402
entresqu; ADV; ADV; ADVgen; entresque; entresque; rolandox; 0 027 603
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 027 738
entresqu; ADV; ADV; ADVgen; entresque; entresque; rolandox; 0 027 872
iloec; ADV; ADV; ADVgen; iluec; illuec; rolandox; 0 027 946
haltement; ADV; ADV; ADVgen; hautement; hautement; rolandox; 0 028 148
mult; ADV; ADV; ADVgen; mout; moult; rolandox; 0 028 483
curteisement; ADV; ADV; ADVgen; cortoisement; courtoisement; rolandox; 0 028 573
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 028 653
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 028 678
or; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 028 792
dedesuz; ADV; ADV; ADVgen; desoz; dedesuz; rolandox; 0 028 950
hoi; ADV; ADV; ADVgen; ui; hui; rolandox; 0 029 141
jusqu; ADV; ADV; PRE; jusque; jusque; rolandox; 0 029 360
asez; ADV; ADV; ADVgen; assez; assez; rolandox; 0 029 398
ensembl; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 029 426
mar; ADV; ADV; ADVgen; mar; mar; rolandox; 0 029 536
tant; ADV; ADV; ADVgen; tant; tant; rolandox; 0 029 748
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 029 944
ja; ADV; ADV; ADVgen; ja; jà; gorm; 0 030 129
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 141
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 282
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 406
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 421
maneis; ADV; ADV; NOMcom; manois; manois; gorm; 0 030 444
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 517
or; ADV; ADV; ADVgen; or4|or; or; gorm; 0 030 535
miez; ADV; ADV; ADVgen; mieus; mieux; gorm; 0 030 540
gesqu; ADV; ADV; PRE; jusque; jusque; gorm; 0 030 681
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 721
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 852
ja; ADV; ADV; ADVgen; ja; jà; gorm; 0 030 861
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 030 874
amunt; ADV; ADV; ADVgen; amont; amont; gorm; 0 031 018
gesqu; ADV; ADV; PRE; jusque; jusque; gorm; 0 031 022
forment; ADV; ADV; ADVgen; forment|fortment; fortement; gorm; 0 031 112
mut; ADV; ADV; ADVgen; mout; moult; gorm; 0 031 161
dunc; ADV; ADV; ADVgen; donc; donc; gorm; 0 031 203
amunt; ADV; ADV; ADVgen; amont; amont; gorm; 0 031 338
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 031 353
trop; ADV; ADV; ADVgen; trop; trop; gorm; 0 031 464
nun; ADV; ADV; ADVneg; ne1; non; gorm; 0 031 496
or; ADV; ADV; ADVgen; or4|or; or; gorm; 0 031 507
sus; ADV; ADV; ADVgen; sus; sus; gorm; 0 031 596
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 031 612
enz; ADV; ADV; ADVgen; enz; ens; gorm; 0 031 706
quant; ADV; ADV; CONsub; cant; quand; gorm; 0 031 736
tant; ADV; ADV; ADVgen; tant; tant; gorm; 0 031 800
oi; ADV; VER; ADVgen; avoir|öir; hui; gorm; 0 032 065
ja; ADV; ADV; ADVgen; ja; jà; gorm; 0 032 118
mut; ADV; ADV; ADVgen; mout; moult; gorm; 0 032 240
gesqu; ADV; ADV; PRE; jusque; jusque; gorm; 0 032 270
mut; ADV; ADV; ADVgen; mout; moult; gorm; 0 032 396
eis; ADV; ADV; VERcjg; es2|ez; issir; gorm; 0 032 695
bien; ADV; ADV; ADVgen; bien1|bien2|bien; bien; gorm; 0 032 806
la; ADV; ADV; ADVgen; là; là; gorm; 0 032 916
mut; ADV; ADV; ADVgen; mout; moult; gorm; 0 032 986
plus; ADV; ADV; ADVgen; plus; plus; gorm; 0 033 009
la; ADV; ADV; ADVgen; là; là; gorm; 0 033 037
suz; ADV; ADV; PRE; soz; sous; gorm; 0 033 135
enz; ADV; ADV; ADVgen; enz; ens; gorm; 0 033 141
la; ADV; ADV; ADVgen; là; là; gorm; 0 033 185
eenz; ADV; ADV; ADVgen; enz; éans; gorm; 0 033 197
mar; ADV; ADV; ADVgen; mar; mar; gorm; 0 033 373
la; ADV; ADV; ADVgen; là; là; gorm; 0 033 604
enz; ADV; ADV; ADVgen; enz; ens; gorm; 0 033 689
aval; ADV; ADV; ADVgen; aval; aval; gorm; 0 033 763
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 033 885
perment; ADV; ADV; ADVgen; perment; parment; psautier; 0 033 939
hui; ADV; ADV; ADVgen; ui; hui; psautier; 0 034 007
dessi; ADV; ADV; ADVgen; deci; deci; psautier; 0 034 234
huntusement; ADV; ADV; ADVgen; UNKNOWN; hontusement; psautier; 0 034 240
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 034 391
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 034 537
ensurquetut; ADV; ADV; ADVgen; ensorquetot; ensurquetout; psautier; 0 035 052
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 035 258
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 035 353
avirun; ADV; NOM; NOMcom; aviron2|aviron; aviron; psautier; 0 035 540
vaillantment; ADV; ADV; ADVgen; UNKNOWN; vaillantement; psautier; 0 035 576
ensembleement; ADV; ADV; ADVgen; ensembleement; ensemblément; psautier; 0 036 111
ensurquetut; ADV; ADV; ADVgen; ensorquetot; ensurquetout; psautier; 0 036 386
dedenz; ADV; ADV; ADVgen; dedenz; dedans; psautier; 0 036 586
orgeillusement; ADV; ADV; ADVgen; UNKNOWN; orgueilleusement; psautier; 0 036 621
mult; ADV; ADV; ADVgen; mout; moult; psautier; 0 037 710
tricherusement; ADV; ADV; ADVgen; UNKNOWN; tricheusement; psautier; 0 038 819
trop; ADV; ADV; ADVgen; trop; trop; psautier; 0 040 406
asez; ADV; ADV; ADVgen; assez; assez; psautier; 0 040 653
amiablement; ADV; ADV; ADVgen; amïablement; amiablement; psautier; 0 040 910
issi; ADV; ADV; VERcjg; ainsi|issi; issir; psautier; 0 041 704
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 041 954
mult; ADV; ADV; ADVgen; mout; moult; psautier; 0 042 031
petit; ADV; ADV; PROind; petit; petit; psautier; 0 042 270
mielz; ADV; ADV; ADVgen; mieus; mieux; psautier; 0 042 355
petit; ADV; ADV; PROind; petit; petit; psautier; 0 042 358
uelment; ADV; ADV; ADVgen; UNKNOWN; voilement; psautier; 0 042 685
neis; ADV; ADV; ADVgen; nois|nëis; neïs; psautier; 0 042 881
luinc; ADV; ADV; ADVgen; UNKNOWN; loin; psautier; 0 042 904
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 042 949
nient; ADV; ADV; ADVgen; nïent; néant; psautier; 0 042 952
mencungierment; ADV; ADV; ADVgen; UNKNOWN; mencongerment; psautier; 0 043 028
sulement; ADV; ADV; ADVgen; solement; seulement; psautier; 0 043 184
sulement; ADV; ADV; ADVgen; solement; seulement; psautier; 0 043 191
mult; ADV; ADV; ADVgen; mout; moult; psautier; 0 043 492
ensemblement; ADV; ADV; ADVgen; ensembleement; ensemblement; psautier; 0 043 781
mal; ADV; ADV; ADVgen; mal; mal; psautier; 0 043 792
purquei; ADV; ADV; ADVint; UNKNOWN; pourquoi; psautier; 0 044 094
fors; ADV; ADV; ADVgen; fors2|fuer1; fors; psautier; 0 044 302
