word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; position
ore; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 000 200
uncore; ADV; ADV; ADVgen; encore; encore; rolandox; 0 001 154
tresque; ADV; ADV; PRE; tresque1; tresque; rolandox; 0 001 198
ore; ADV; NOM; ADVgen; ore1|ore2|ore3; or; rolandox; 0 001 323
ore; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 001 833
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 002 237
ore; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 002 288
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 002 672
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 003 527
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 003 941
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 004 024
derere; ADV; ADV; PRE; derrier; derrière; rolandox; 0 004 377
meisme; ADV; ADV; ADJind; mëisme; même; rolandox; 0 004 514
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 004 522
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 005 579
desure; ADV; ADV; ADVgen; desor; dessure; rolandox; 0 007 008
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 008 789
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 008 895
ultre; ADV; ADV; PRE; outre; outre; rolandox; 0 009 055
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 009 060
arere; ADV; ADV; ADVgen; ariere; arrière; rolandox; 0 009 391
ultre; ADV; ADV; PRE; outre; outre; rolandox; 0 009 664
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 009 901
ultre; ADV; ADV; ADVgen; outre; outre; rolandox; 0 009 904
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 009 930
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 010 435
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 011 129
ultre; ADV; ADV; PRE; outre; outre; rolandox; 0 011 411
ultre; ADV; ADV; PRE; outre; outre; rolandox; 0 011 567
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 012 055
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 012 293
ore; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 013 386
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 013 975
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 014 410
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 015 300
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 015 678
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 016 142
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 016 507
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 016 691
ultre; ADV; ADV; PRE; outre; outre; rolandox; 0 016 808
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 017 185
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 017 341
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 017 421
meisme; ADV; ADV; ADJind; mëisme; même; rolandox; 0 017 425
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 017 629
meisme; ADV; ADV; ADJind; mëisme; même; rolandox; 0 017 939
josque; ADV; ADV; PRE; jusque; jusque; rolandox; 0 018 364
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 018 631
ultre; ADV; ADV; PRE; outre; outre; rolandox; 0 019 300
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 019 616
ore; ADV; ADV; ADVgen; or4|or; or; rolandox; 0 019 964
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 020 260
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 020 296
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 020 417
mare; ADV; ADV; ADVgen; mar; mar; rolandox; 0 021 184
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; rolandox; 0 022 505
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 023 791
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 025 178
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 026 311
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 026 672
josque; ADV; ADV; PRE; jusque; jusque; rolandox; 0 026 784
ore; ADV; NOM; ADVgen; ore1|ore2|ore3; or; rolandox; 0 027 657
ore; ADV; NOM; ADVgen; ore1|ore2|ore3; or; rolandox; 0 027 988
tresque; ADV; ADV; PRE; tresque1; tresque; rolandox; 0 028 783
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 029 051
mie; ADV; ADV; ADVneg; mie; mie; rolandox; 0 029 136
josque; ADV; ADV; PRE; jusque; jusque; rolandox; 0 029 322
ore; ADV; NOM; ADVgen; ore1|ore2|ore3; or; rolandox; 0 029 498
ariere; ADV; ADV; ADVgen; ariere; arrière; gorm; 0 030 289
mie; ADV; ADV; ADVneg; mie; mie; gorm; 0 030 581
mie; ADV; ADV; ADVneg; mie; mie; gorm; 0 031 795
uncore; ADV; ADV; ADVgen; encore; encore; gorm; 0 031 906
idune; ADV; ADV; NOMcom; UNKNOWN; idone; gorm; 0 032 134
mie; ADV; ADV; ADVneg; mie; mie; gorm; 0 032 244
ariere; ADV; ADV; ADVgen; ariere; arrière; gorm; 0 032 560
ariere; ADV; ADV; ADVgen; ariere; arrière; gorm; 0 032 845
ariere; ADV; ADV; ADVgen; ariere; arrière; gorm; 0 032 871
geke; ADV; ADV; NOMcom; UNKNOWN; jeque; gorm; 0 033 432
e; ADV; CON:coord; CONcoo; et; et; gorm; 0 033 647
ultre; ADV; ADV; PRE; outre; outre; gorm; 0 033 654
ore; ADV; ADV; ADVgen; or4|or; or; psautier; 0 034 041
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 034 883
meeme; ADV; ADV; ADJind; UNKNOWN; même; psautier; 0 035 193
este; ADV; ADV; ADVgen; ez; es; psautier; 0 035 726
ore; ADV; ADV; ADVgen; or4|or; or; psautier; 0 035 897
dune; ADV; VER; NOMcom; donner; done; psautier; 0 036 124
ore; ADV; ADV; ADVgen; or4|or; or; psautier; 0 037 867
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 040 151
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 040 983
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 041 117
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 041 239
arriere; ADV; ADV; ADVgen; ariere; arrière; psautier; 0 041 355
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 042 653
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 042 800
este; ADV; ADV; ADVgen; ez; es; psautier; 0 043 154
ore; ADV; ADV; ADVgen; or4|or; or; psautier; 0 043 207
este; ADV; ADV; CONsub; ez; este; psautier; 0 043 454
este; ADV; ADV; ADVgen; ez; es; psautier; 0 043 494
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 044 002
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 044 017
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 044 141
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 044 252
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 044 339
ariere; ADV; ADV; PRE; ariere; arrière; psautier; 0 044 536
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 045 030
este; ADV; ADV; ADVgen; ez; es; psautier; 0 045 300
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 045 589
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 045 855
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 046 190
este; ADV; VER; VERcjg; estre; ester; psautier; 0 046 204
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 046 479
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 046 606
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 046 723
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 047 747
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 047 826
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 048 466
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 048 824
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 049 813
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 049 964
ore; ADV; ADV; ADVgen; or4|or; or; psautier; 0 050 945
ultre; ADV; ADV; PRE; outre; outre; psautier; 0 051 147
ultre; ADV; ADV; PRE; outre; outre; psautier; 0 051 344
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 051 530
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 051 573
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 051 730
ore; ADV; ADV; ADVgen; or4|or; or; psautier; 0 051 852
ultre; ADV; ADV; PRE; outre; outre; psautier; 0 051 900
ultre; ADV; ADV; ADVgen; outre; outre; psautier; 0 052 987
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 053 014
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 053 021
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 053 036
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 053 181
ariere; ADV; ADV; ADVgen; ariere; arrière; psautier; 0 053 711
este; ADV; ADV; ADVgen; ez; es; psautier; 0 054 700
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 054 989
encuntre; ADV; PRE; ADVgen; encontre1|encontre; encontre; psautier; 0 055 269
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 055 641
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 055 837
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 055 851
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 055 864
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 057 370
este; ADV; ADV; ADVgen; ez; es; psautier; 0 057 377
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 057 455
dunne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 057 812
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 058 311
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 058 568
ultre; ADV; ADV; ADVgen; outre; outre; psautier; 0 059 607
ultre; ADV; ADV; PRE; outre; outre; psautier; 0 059 807
ultre; ADV; ADV; ADVgen; outre; outre; psautier; 0 060 236
meesme; ADV; ADV; ADJind; mïemement; même; psautier; 0 061 594
dumne; ADV; ADV; VERcjg; UNKNOWN; donner; psautier; 0 062 245
ariere; ADV; ADV; ADVgen; ariere; arrière; psautier; 0 063 290
ariere; ADV; ADV; ADVgen; ariere; arrière; psautier; 0 063 317
este; ADV; NOM; VERcjg; esté1; ester; psautier; 0 064 667
este; ADV; ADV; ADVgen; ez; es; psautier; 0 066 406
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 066 510
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 066 592
este; ADV; ADV; ADVgen; ez; es; psautier; 0 067 162
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 067 584
este; ADV; ADV; VERcjg; ez; ester; psautier; 0 067 977
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 068 153
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 068 207
uncore; ADV; ADV; ADVgen; encore; encore; psautier; 0 068 577
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; psautier; 0 069 796
ariere; ADV; ADV; ADVgen; ariere; arrière; marga; 0 071 987
ariere; ADV; ADV; ADVgen; ariere; arrière; marga; 0 072 853
ariere; ADV; ADV; ADVgen; ariere; arrière; mrgri; 0 074 982
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 076 461
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 076 769
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 077 023
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 077 068
ultre; ADV; ADV; ADVgen; outre; outre; juise2; 0 077 157
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 077 197
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 077 209
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 077 666
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; juise2; 0 078 230
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 078 964
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; juise2; 0 079 056
mie; ADV; ADV; ADVneg; mie; mie; juise2; 0 079 358
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; juise2; 0 079 610
gaire; ADV; ADV; ADVgen; gaire|gaires; naguère; nima1; 0 081 292
gaire; ADV; ADV; ADVgen; gaire|gaires; naguère; nima1; 0 081 336
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 082 803
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 083 026
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 083 049
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 083 441
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 083 684
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 084 049
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 084 072
guerre; ADV; NOM; NOMcom; guerre; guerre; nima1; 0 085 193
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 085 714
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 085 739
arriere; ADV; ADV; ADVgen; ariere; arrière; nima1; 0 085 998
deseure; ADV; ADV; ADVgen; desor; dessure; nima1; 0 086 276
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 086 370
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 086 521
derriere; ADV; ADV; ADVgen; derrier|derriere; derrière; nima1; 0 087 411
encore; ADV; ADV; ADVgen; encore; encore; nima1; 0 087 640
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 087 812
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 087 968
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 088 673
arriere; ADV; ADV; ADVgen; ariere; arrière; nima1; 0 088 704
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 088 806
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 088 844
ore; ADV; ADV; ADVgen; or4|or; or; nima1; 0 088 874
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 089 004
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 089 622
mie; ADV; ADV; ADVneg; mie; mie; nima1; 0 089 656
gaire; ADV; ADV; ADVgen; gaire|gaires; naguère; nima2; 0 091 216
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 092 683
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 092 905
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 092 928
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 093 321
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 093 564
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 093 921
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 093 944
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 095 880
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 095 895
outre; ADV; ADV; ADVgen; outre1|outre; outre-mer; nima2; 0 096 186
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 096 749
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 096 774
arriere; ADV; ADV; ADVgen; ariere; arrière; nima2; 0 097 033
deseure; ADV; ADV; ADVgen; desor; dessure; nima2; 0 097 313
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 097 407
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 097 558
derriere; ADV; ADV; ADVgen; derrier|derriere; derrière; nima2; 0 098 456
encore; ADV; ADV; ADVgen; encore; encore; nima2; 0 098 686
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 098 851
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 099 714
arriere; ADV; ADV; ADVgen; ariere; arrière; nima2; 0 099 745
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 099 840
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 099 878
ore; ADV; ADV; ADVgen; or4|or; or; nima2; 0 099 908
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 100 038
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 100 661
mie; ADV; ADV; ADVneg; mie; mie; nima2; 0 100 695
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 101 760
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 102 010
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 102 405
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 102 647
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 103 013
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 103 036
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 104 951
outre; ADV; ADV; ADVgen; outre1|outre; outre-mer; nima3; 0 105 251
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 105 796
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 105 821
arriere; ADV; ADV; ADVgen; ariere; arrière; nima3; 0 106 079
deseure; ADV; ADV; ADVgen; desor; dessure; nima3; 0 106 358
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 106 452
gaire; ADV; ADV; ADVgen; gaire|gaires; naguère; nima3; 0 106 539
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 106 603
derriere; ADV; ADV; ADVgen; derrier|derriere; derrière; nima3; 0 107 496
encore; ADV; ADV; ADVgen; encore; encore; nima3; 0 107 716
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 107 888
arriere; ADV; ADV; ADVgen; ariere; arrière; nima3; 0 108 779
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 108 883
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 108 921
ore; ADV; ADV; ADVgen; or4|or; or; nima3; 0 108 951
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 109 081
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 109 701
mie; ADV; ADV; ADVneg; mie; mie; nima3; 0 109 735
guere; ADV; ADV; NOMcom; gaire|gaires; guerre; nima4; 0 111 295
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 112 759
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 112 983
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 113 006
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 113 398
guere; ADV; NOM; ADVgen; guerre; naguère; nima4; 0 113 430
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 113 644
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 114 007
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 114 030
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 114 659
oncque; ADV; ADV; ADVgen; onque; onques; nima4; 0 115 536
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 115 830
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 115 845
outre; ADV; ADV; ADVgen; outre1|outre; outre-mer; nima4; 0 116 134
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 116 681
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 116 706
arriere; ADV; ADV; ADVgen; ariere; arrière; nima4; 0 116 965
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 117 336
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 117 486
derriere; ADV; ADV; ADVgen; derrier|derriere; derrière; nima4; 0 118 378
encore; ADV; ADV; ADVgen; encore; encore; nima4; 0 118 606
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 118 780
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 118 937
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 119 641
meisme; ADV; ADV; ADJind; mëisme; même; nima4; 0 119 647
arriere; ADV; ADV; ADVgen; ariere; arrière; nima4; 0 119 671
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 119 714
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 119 776
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 119 814
ore; ADV; ADV; ADVgen; or4|or; or; nima4; 0 119 844
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 119 973
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 120 591
mie; ADV; ADV; ADVneg; mie; mie; nima4; 0 120 626
mie; ADV; ADV; ADVneg; mie; mie; nimafrag; 0 121 686
outre; ADV; ADV; PRE; outre1|outre; outre; nimb1; 0 123 406
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 124 897
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 124 920
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 125 347
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 125 718
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 126 104
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 126 129
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 128 001
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 128 016
outre; ADV; ADV; ADVgen; outre1|outre; outre-mer; nimb1; 0 128 331
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 128 815
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 128 902
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 128 927
arriere; ADV; ADV; ADVgen; ariere; arrière; nimb1; 0 129 283
deseure; ADV; ADV; PRE; desor; dessure; nimb1; 0 129 880
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 129 971
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 130 127
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; nimb1; 0 130 399
derriere; ADV; ADV; ADVgen; derrier|derriere; derrière; nimb1; 0 131 179
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 131 458
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 132 148
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 132 514
meisme; ADV; ADV; ADJind; mëisme; même; nimb1; 0 132 520
ore; ADV; ADV; ADVgen; or4|or; or; nimb1; 0 132 599
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 132 864
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 132 872
mie; ADV; ADV; ADVneg; mie; mie; nimb1; 0 133 520
gaire; ADV; ADV; ADVgen; gaire|gaires; naguère; nimb2; 0 134 674
outre; ADV; ADV; PRE; outre1|outre; outre; nimb2; 0 134 953
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 136 502
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 136 525
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 136 962
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 137 329
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 137 719
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 137 744
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 139 629
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 139 644
outre; ADV; ADV; ADVgen; outre1|outre; outre-mer; nimb2; 0 139 962
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 140 440
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 140 528
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 140 554
arriere; ADV; ADV; ADVgen; ariere; arrière; nimb2; 0 140 918
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 141 761
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; nimb2; 0 142 034
derriere; ADV; ADV; ADVgen; derrier|derriere; derrière; nimb2; 0 142 811
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 143 089
voire; ADV; ADJ; ADJqua; voir; voir; nimb2; 0 143 095
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 143 792
ore; ADV; ADV; ADVgen; or4|or; or; nimb2; 0 144 243
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 144 517
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 144 525
mie; ADV; ADV; ADVneg; mie; mie; nimb2; 0 145 158
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 145 746
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 145 820
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 146 202
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 147 907
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 148 213
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 148 691
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 148 900
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 148 914
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 149 286
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 149 549
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 149 803
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 149 958
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 150 573
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 150 681
este; ADV; ADV; ADVgen; ez; es; nimc; 0 150 728
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 151 598
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 151 767
desore; ADV; ADV; ADVgen; desor; dessure; nimc; 0 151 836
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 152 099
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 152 117
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 152 138
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 152 161
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 152 195
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 152 220
arriere; ADV; ADV; ADVgen; ariere; arrière; nimc; 0 152 532
ore; ADV; NOM; ADVgen; ore1|ore2|ore3; or; nimc; 0 152 752
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 153 090
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 153 222
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 153 599
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 155 198
meisme; ADV; ADV; ADJind; mëisme; même; nimc; 0 155 299
ore; ADV; ADV; ADVgen; or4|or; or; nimc; 0 155 371
ore; ADV; NOM; ADVgen; ore1|ore2|ore3; or; nimc; 0 155 608
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 156 155
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 156 301
mie; ADV; ADV; ADVneg; mie; mie; nimc; 0 156 324
ensemble; ADV; ADV; ADVgen; ensemble; ensemble; teo2; 0 156 965
ore; ADV; ADV; ADVgen; or4|or; or; teo2; 0 157 575
ore; ADV; ADV; ADVgen; or4|or; or; teo2; 0 158 147
ore; ADV; ADV; ADVgen; or4|or; or; teo2; 0 158 546
mie; ADV; ADV; ADVneg; mie; mie; teo2; 0 159 950
mie; ADV; ADV; ADVneg; mie; mie; nimd; 0 162 757
mie; ADV; ADV; ADVneg; mie; mie; nimd; 0 163 259
mie; ADV; ADV; ADVneg; mie; mie; nimd; 0 163 331
mie; ADV; ADV; ADVneg; mie; mie; nimd; 0 163 990
